iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
1,549497,559497,Introducing iPhone 15  WOW  Apple-enc,False,Be Extraordinary Everyday With Myntra,0.05,False
2,549497,569497,Introducing iPhone 15  WOW  Apple-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.06,False
0,874467,874467,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.07,False
1,874467,884467,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.05,False
2,874467,894467,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.05,False
0,343333,343333,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.07,False
1,343333,353333,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.09,False
2,343333,363333,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.1,False
0,596112,596112,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.1,False
1,596112,606112,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.1,False
2,596112,616112,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.1,False
0,342956,342956,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.07,False
1,342956,352956,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
2,342956,362956,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.11,False
0,798214,798214,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
1,798214,808214,saajna,True,Introducing iPhone 15  WOW  Apple,0.06,True
2,798214,818214,saajna,True,subway,0.05,True
0,446899,446899,Manyavar-enc,False,Furlenco presents the Home Sapiens,0.05,False
1,446899,456899,Manyavar-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.06,False
2,446899,466899,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.1,False
0,147111,147111,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.11,True
1,147111,157111,juice_wrld,True,Save Your Team From Endless Writing Tasks  Grammarly for Business,0.03,True
2,147111,167111,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
0,565098,565098,Introducing iPhone 15  WOW  Apple-enc,False,Be Extraordinary Everyday With Myntra,0.06,False
1,565098,575098,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple,0.06,False
2,565098,585098,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
0,755946,755946,saajna,True,Urban Company  Salon at Home,0.04,True
1,755946,765946,saajna,True,Furlenco presents the Home Sapiens,0.06,True
2,755946,775946,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,True
0,803634,803634,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush,0.04,True
1,803634,813634,saajna,True,Furlenco presents the Home Sapiens,0.05,True
2,803634,823634,saajna,True,Be Extraordinary Everyday With Myntra,0.04,True
0,715288,715288,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush,0.04,True
1,715288,725288,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,True
2,715288,735288,saajna,True,Furlenco presents the Home Sapiens,0.05,True
0,102175,102175,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
1,102175,112175,juice_wrld,True,Furlenco presents the Home Sapiens,0.04,True
2,102175,122175,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
0,797932,797932,saajna,True,Be Extraordinary Everyday With Myntra,0.05,True
1,797932,807932,saajna,True,Be Extraordinary Everyday With Myntra,0.04,True
2,797932,817932,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato,0.02,True
0,204336,204336,juice_wrld,True,Be Extraordinary Everyday With Myntra,0.04,True
1,204336,214336,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.06,True
2,204336,224336,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
0,115875,115875,juice_wrld,True,verizon,0.05,True
1,115875,125875,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.1,True
2,115875,135875,juice_wrld,True,Great for the good  ft. Rahul Dravid  CRED,0.02,True
0,844156,844156,saajna,True,No geometry box_ No problem for #SuperPapa!,0.02,True
1,844156,854156,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
2,844156,864156,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.07,False
0,405682,405682,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.11,False
1,405682,415682,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.08,False
2,405682,425682,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.1,False
0,224195,224195,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
1,224195,234195,juice_wrld,True,Be Extraordinary Everyday With Myntra,0.04,True
2,224195,244195,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.06,True
0,211767,211767,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
1,211767,221767,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
2,211767,231767,juice_wrld,True,Furlenco presents the Home Sapiens,0.05,True
0,662213,662213,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.05,False
1,662213,672213,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED,0.04,False
2,662213,682213,saajna,True,Furlenco presents the Home Sapiens,0.03,True
0,460114,460114,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.08,False
1,460114,470114,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.1,False
2,460114,480114,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.12,False
0,356706,356706,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
1,356706,366706,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.11,False
2,356706,376706,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
0,116991,116991,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
1,116991,126991,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
2,116991,136991,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,True
0,592785,592785,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.11,False
1,592785,602785,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
2,592785,612785,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.07,False
0,198472,198472,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,True
1,198472,208472,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
2,198472,218472,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
0,203137,203137,juice_wrld,True,Furlenco presents the Home Sapiens,0.06,True
1,203137,213137,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.1,True
2,203137,223137,juice_wrld,True,Furlenco presents the Home Sapiens,0.07,True
0,161999,161999,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.1,True
1,161999,171999,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush,0.04,True
2,161999,181999,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.07,True
0,814825,814825,saajna,True,Urban Company  Salon at Home,0.04,True
1,814825,824825,saajna,True,Myntra x Kiara Advani (Flight),0.04,True
2,814825,834825,saajna,True,Great for the Good  ft. Neeraj Chopra  CRED,0.04,True
0,621633,621633,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,OnePlus 12 - Smooth Beyond Belief,0.11,False
1,621633,631633,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Introducing iPhone 15  WOW  Apple,0.08,False
2,621633,641633,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.12,False
0,186315,186315,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush,0.03,True
1,186315,196315,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.07,True
2,186315,206315,juice_wrld,True,Myntra x Kiara Advani (Flight),0.04,True
0,195878,195878,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
1,195878,205878,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
2,195878,215878,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.1,True
0,222404,222404,juice_wrld,True,Furlenco presents the Home Sapiens,0.07,True
1,222404,232404,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,True
2,222404,242404,juice_wrld,True,Furlenco presents the Home Sapiens,0.06,True
0,833498,833498,saajna,True,verizon,0.05,True
1,833498,843498,saajna,True,Great for the Good  ft. Neeraj Chopra  CRED,0.04,True
2,833498,853498,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
0,57579,57579,Play it different  ft. Ravi Shastri  CRED-enc,False,Introducing iPhone 15  WOW  Apple,0.08,False
1,57579,67579,juice_wrld,True,Myntra x Kiara Advani (Flight),0.03,True
2,57579,77579,juice_wrld,True,Furlenco presents the Home Sapiens,0.04,True
0,359972,359972,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.1,False
1,359972,369972,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.1,False
2,359972,379972,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
0,646499,646499,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.11,False
1,646499,656499,Great for the good  ft. Rahul Dravid  CRED-enc,False,verizon,0.07,False
2,646499,666499,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED,0.04,False
0,206960,206960,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
1,206960,216960,juice_wrld,True,Furlenco presents the Home Sapiens,0.07,True
2,206960,226960,juice_wrld,True,Furlenco presents the Home Sapiens,0.06,True
0,2162,2162,subway-enc,False,subway,0.05,False
1,2162,12162,subway-enc,False,subway,0.07,False
2,2162,22162,subway-enc,False,subway,0.1,False
0,545584,545584,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple,0.08,False
1,545584,555584,Introducing iPhone 15  WOW  Apple-enc,False,Furlenco presents the Home Sapiens,0.06,False
2,545584,565584,Introducing iPhone 15  WOW  Apple-enc,False,Furlenco presents the Home Sapiens,0.07,False
0,656751,656751,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED,0.07,False
1,656751,666751,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED,0.05,False
2,656751,676751,saajna,True,Farmlite Millet Cookies to make you go Ohohoho!,0.03,True
0,697776,697776,saajna,True,subway,0.04,True
1,697776,707776,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
2,697776,717776,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush,0.04,True
0,566496,566496,Introducing iPhone 15  WOW  Apple-enc,False,OnePlus 12 - Smooth Beyond Belief,0.11,False
1,566496,576496,Introducing iPhone 15  WOW  Apple-enc,False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,False
2,566496,586496,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
0,757504,757504,saajna,True,Be Extraordinary Everyday With Myntra,0.05,True
1,757504,767504,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.05,True
2,757504,777504,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.05,True
0,561141,561141,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple,0.06,False
1,561141,571141,Introducing iPhone 15  WOW  Apple-enc,False,Be Extraordinary Everyday With Myntra,0.05,False
2,561141,581141,Introducing iPhone 15  WOW  Apple-enc,False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
0,583199,583199,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.08,False
1,583199,593199,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.11,False
2,583199,603199,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
0,261652,261652,juice_wrld,True,verizon,0.02,True
1,261652,271652,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.06,False
2,261652,281652,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.1,False
0,188365,188365,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.06,True
1,188365,198365,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.04,True
2,188365,208365,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
0,267239,267239,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.05,True
1,267239,277239,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.09,False
2,267239,287239,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.13,False
0,253085,253085,juice_wrld,True,Great for the good  ft. Rahul Dravid  CRED,0.01,True
1,253085,263085,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.02,True
2,253085,273085,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.08,False
0,369728,369728,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.11,False
1,369728,379728,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
2,369728,389728,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
0,407206,407206,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.11,False
1,407206,417206,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.1,False
2,407206,427206,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.07,False
0,759170,759170,saajna,True,Urban Company  Salon at Home,0.04,True
1,759170,769170,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.04,True
2,759170,779170,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
0,529902,529902,Furlenco presents the Home Sapiens-enc,False,Introducing iPhone 15  WOW  Apple,0.07,False
1,529902,539902,Introducing iPhone 15  WOW  Apple-enc,False,Furlenco presents the Home Sapiens,0.06,False
2,529902,549902,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple,0.09,False
0,715236,715236,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
1,715236,725236,saajna,True,Furlenco presents the Home Sapiens,0.05,True
2,715236,735236,saajna,True,Furlenco presents the Home Sapiens,0.05,True
0,705679,705679,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,True
1,705679,715679,saajna,True,Furlenco presents the Home Sapiens,0.05,True
2,705679,725679,saajna,True,Furlenco presents the Home Sapiens,0.05,True
0,597194,597194,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.12,False
1,597194,607194,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.08,False
2,597194,617194,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.08,False
0,520473,520473,Furlenco presents the Home Sapiens-enc,False,OnePlus 12 - Smooth Beyond Belief,0.12,False
1,520473,530473,Furlenco presents the Home Sapiens-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.06,False
2,520473,540473,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple,0.09,False
